1636750800000,64119.43000000,64434.39000000,64056.00000000,64390.46000000,299.93322000,1636751699999,19263701.50494940,10948,133.13589000,8552451.62624590,0
1636751700000,64390.46000000,64502.79000000,64155.00000000,64177.05000000,297.09142000,1636752599999,19113726.91807590,11253,117.90626000,7586352.67205120,0
1636752600000,64177.06000000,64283.68000000,64123.02000000,64241.83000000,249.11485000,1636753499999,15996700.23277810,9849,158.78890000,10197055.52953570,0
1636753500000,64239.34000000,64247.83000000,63948.74000000,64070.56000000,299.96328000,1636754399999,19230868.59166560,10651,153.39316000,9837570.79013010,0
1636754400000,64070.56000000,64195.98000000,64026.69000000,64070.68000000,179.57124000,1636755299999,11516251.88741670,8596,65.19723000,4181084.22381660,0
1636755300000,64070.67000000,64141.53000000,64000.00000000,64037.49000000,131.71749000,1636756199999,8438245.60481910,7777,60.76599000,3893078.43157660,0
1636756200000,64037.07000000,64097.97000000,64000.00000000,64067.12000000,93.11488000,1636757099999,5964257.53041500,6450,40.92351000,2621439.11755350,0
1636757100000,64067.13000000,64067.95000000,63704.80000000,63914.33000000,359.77703000,1636757999999,22976919.12500110,12782,116.42602000,7432952.01765800,0
1636758000000,63914.34000000,64042.75000000,63894.78000000,63996.73000000,191.06708000,1636758899999,12225537.08480360,8325,122.93612000,7865864.07212350,0
1636758900000,63996.73000000,64073.90000000,63876.47000000,63992.96000000,128.95214000,1636759799999,8245995.88306630,5874,67.85472000,4339339.52187250,0
1636759800000,63992.96000000,64098.81000000,63822.11000000,63838.55000000,162.34242000,1636760699999,10390539.83382930,7717,77.30462000,4947417.68983110,0
1636760700000,63838.55000000,64367.72000000,63838.55000000,64122.23000000,402.30190000,1636761599999,25822969.40762360,11371,207.82136000,13335722.05960940,0
1636761600000,64122.22000000,64455.00000000,64115.41000000,64339.45000000,362.30721000,1636762499999,23305188.43263480,13161,186.30694000,11982818.69582160,0
1636762500000,64339.44000000,64400.00000000,64245.00000000,64292.17000000,142.91233000,1636763399999,9192294.58014930,6963,56.21126000,3615565.65685060,0
